"","X","Nstates","Tstates","tpurity","Ncount","Tcount","log.ratios","state","hiddenstate","hiddenNstate","hiddenTstate","consistance","compressedState","compressedhiddenState","compressedconsistence","postpurity","clusterpurity","truepuritydiff","tcompressedstate"
"6969",6969,2,3,0.9,17,20,0.147405291687727,9,3,1,2,FALSE,4,5,FALSE,0.158823529411765,0.234596379495488,0.665403620504512,3
"6970",6970,3,3,0.9,36,26,-0.287682072451781,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"6971",6971,1,3,0.9,7,33,1.46853245935686,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"6972",6972,3,3,0.9,34,22,-0.382208245943897,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"6973",6973,1,3,0.9,15,27,0.542324290825362,4,3,1,2,FALSE,6,5,FALSE,0.720000000000001,0.806690907825169,0.0933090921748307,4
"6974",6974,3,3,0.9,30,25,-0.162518929497775,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"6975",6975,1,3,0.9,14,23,0.456520278908448,4,3,1,2,FALSE,6,5,FALSE,0.578571428571428,0.806690907825169,0.0933090921748307,4
"6976",6976,3,3,0.9,29,22,-0.244930905499117,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"6977",6977,1,3,0.9,8,25,1.06901181889182,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"6978",6978,3,3,0.9,26,19,-0.277477902277539,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"6979",6979,2,3,0.9,22,24,0.0786431273191131,9,3,1,2,FALSE,4,5,FALSE,0.0818181818181818,0.234596379495488,0.665403620504512,3
"6980",6980,1,3,0.9,6,20,1.1314021114911,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"6981",6981,3,3,0.9,38,28,-0.270290329739912,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"6982",6982,2,3,0.9,20,24,0.165514438477574,9,3,1,2,FALSE,4,5,FALSE,0.180000000000001,0.234596379495488,0.665403620504512,3
"6983",6983,1,3,0.9,9,33,1.22377543162212,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"6984",6984,2,3,0.9,27,21,-0.22314355131421,9,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"6985",6985,1,3,0.9,9,20,0.741937344729377,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"6986",6986,3,3,0.9,31,22,-0.302850293924952,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"6987",6987,1,3,0.9,2,28,2.54160199346455,4,5,2,4,FALSE,6,6,TRUE,NA,NA,NA,6
"6988",6988,3,3,0.9,36,26,-0.287682072451781,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"6989",6989,1,3,0.9,8,34,1.36736635123437,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"6990",6990,2,3,0.9,19,20,0.0462807525640062,9,3,1,2,FALSE,4,5,FALSE,0.0473684210526315,0.234596379495488,0.665403620504512,3
"6991",6991,3,3,0.9,35,34,-0.0260506771999425,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"6992",6992,1,3,0.9,8,24,1.02961941718116,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"6993",6993,3,3,0.9,33,27,-0.178691788743376,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"6994",6994,2,3,0.9,11,26,0.800777844752311,9,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,5
"6995",6995,3,3,0.9,39,33,-0.149035579160488,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"6996",6996,3,3,0.9,40,31,-0.226273444323137,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"6997",6997,2,3,0.9,12,27,0.75377180237638,9,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,5
"6998",6998,3,3,0.9,39,20,-0.577075009307191,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"6999",6999,2,3,0.9,22,26,0.151549898127201,9,3,1,2,FALSE,4,5,FALSE,0.163636363636364,0.234596379495488,0.665403620504512,3
"7000",7000,3,3,0.9,27,26,-0.0339015516756813,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7001",7001,2,3,0.9,23,24,0.0383842430083153,9,3,1,2,FALSE,4,5,FALSE,0.0391304347826087,0.234596379495488,0.665403620504512,3
"7002",7002,3,3,0.9,30,19,-0.400477566597125,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7003",7003,1,3,0.9,4,21,1.57381073479095,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7004",7004,3,3,0.9,34,35,0.02612630459222,14,3,1,2,FALSE,3,5,FALSE,0.026470588235294,0.234596379495488,0.665403620504512,3
"7005",7005,1,3,0.9,11,29,0.905321700503581,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7006",7006,3,3,0.9,30,24,-0.198450938723838,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7007",7007,2,3,0.9,13,25,0.604736223215892,9,3,1,2,FALSE,4,5,FALSE,0.83076923076923,0.806690907825169,0.0933090921748307,5
"7008",7008,1,3,0.9,12,24,0.641853886172395,4,3,1,2,FALSE,6,5,FALSE,0.900000000000001,0.806690907825169,0.0933090921748307,5
"7009",7009,3,3,0.9,34,16,-0.647162067318122,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7010",7010,1,3,0.9,12,42,1.17865499634165,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7011",7011,2,3,0.9,25,29,0.134530892957606,9,3,1,2,FALSE,4,5,FALSE,0.144,0.234596379495488,0.665403620504512,3
"7012",7012,3,3,0.9,36,17,-0.644357016390513,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7013",7013,1,3,0.9,7,20,0.982613374805228,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7014",7014,1,3,0.9,13,28,0.71219537553064,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7015",7015,3,3,0.9,25,26,0.0353671438372913,14,3,1,2,FALSE,3,5,FALSE,0.036,0.234596379495488,0.665403620504512,3
"7016",7016,2,3,0.9,21,22,0.041964199099032,9,3,1,2,FALSE,4,5,FALSE,0.0428571428571427,0.234596379495488,0.665403620504512,3
"7017",7017,3,3,0.9,29,22,-0.244930905499117,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7018",7018,3,3,0.9,39,25,-0.390197635977376,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7019",7019,2,3,0.9,19,20,0.0462807525640062,9,3,1,2,FALSE,4,5,FALSE,0.0473684210526315,0.234596379495488,0.665403620504512,3
"7020",7020,3,3,0.9,33,28,-0.146603474191875,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7021",7021,2,3,0.9,23,28,0.178691788743376,9,3,1,2,FALSE,4,5,FALSE,0.195652173913043,0.234596379495488,0.665403620504512,3
"7022",7022,1,3,0.9,8,35,1.39562568854877,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7023",7023,3,3,0.9,21,28,0.262364264467491,14,3,1,2,FALSE,3,5,FALSE,0.3,0.234596379495488,0.665403620504512,4
"7024",7024,1,3,0.9,8,21,0.901177094064107,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7025",7025,3,3,0.9,26,35,0.271200846267989,14,3,1,2,FALSE,3,5,FALSE,0.311538461538462,0.234596379495488,0.665403620504512,4
"7026",7026,2,3,0.9,20,18,-0.0943106794712414,9,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"7027",7027,1,3,0.9,7,18,0.881403472873714,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7028",7028,2,3,0.9,18,25,0.300104592450338,9,3,1,2,FALSE,4,5,FALSE,0.35,0.234596379495488,0.665403620504512,4
"7029",7029,1,3,0.9,16,31,0.611801541105993,4,3,1,2,FALSE,6,5,FALSE,0.84375,0.806690907825169,0.0933090921748307,5
"7030",7030,2,3,0.9,16,19,0.15593480162076,9,3,1,2,FALSE,4,5,FALSE,0.16875,0.234596379495488,0.665403620504512,3
"7031",7031,1,3,0.9,7,22,1.07451473708905,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7032",7032,3,3,0.9,22,18,-0.178691788743376,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7033",7033,2,3,0.9,20,25,0.20294084399669,9,3,1,2,FALSE,4,5,FALSE,0.225,0.234596379495488,0.665403620504512,3
"7034",7034,3,3,0.9,23,25,0.0753494372417868,14,3,1,2,FALSE,3,5,FALSE,0.0782608695652174,0.234596379495488,0.665403620504512,3
"7035",7035,3,3,0.9,43,22,-0.578988275196953,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7036",7036,2,3,0.9,14,27,0.607433662285915,9,3,1,2,FALSE,4,5,FALSE,0.835714285714285,0.806690907825169,0.0933090921748307,5
"7037",7037,3,3,0.9,30,21,-0.3147107448397,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7038",7038,2,3,0.9,16,20,0.20294084399669,9,3,1,2,FALSE,4,5,FALSE,0.225,0.234596379495488,0.665403620504512,3
"7039",7039,3,3,0.9,26,25,-0.0352286918837438,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7040",7040,3,3,0.9,34,21,-0.421773846150088,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7041",7041,1,3,0.9,6,39,1.78339121955754,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7042",7042,3,3,0.9,26,31,0.159630145591884,14,3,1,2,FALSE,3,5,FALSE,0.173076923076923,0.234596379495488,0.665403620504512,3
"7043",7043,2,3,0.9,24,31,0.233093882167378,9,3,1,2,FALSE,4,5,FALSE,0.2625,0.234596379495488,0.665403620504512,4
"7044",7044,3,3,0.9,36,29,-0.192371892647456,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7045",7045,3,3,0.9,31,29,-0.0598184952109102,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7046",7046,1,3,0.9,13,20,0.395155738449303,4,3,1,2,FALSE,6,5,FALSE,0.484615384615384,0.234596379495488,0.665403620504512,4
"7047",7047,3,3,0.9,30,18,-0.446287102628419,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7048",7048,3,3,0.9,26,24,-0.0717439048588412,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7049",7049,2,3,0.9,23,23,0,9,3,1,2,FALSE,4,5,FALSE,0,0.234596379495488,0.665403620504512,3
"7050",7050,1,3,0.9,14,21,0.371563556432483,4,3,1,2,FALSE,6,5,FALSE,0.45,0.234596379495488,0.665403620504512,4
"7051",7051,2,3,0.9,28,27,-0.0326707822895487,9,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"7052",7052,1,3,0.9,8,29,1.21268474492796,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7053",7053,2,3,0.9,17,23,0.275847614804778,9,3,1,2,FALSE,4,5,FALSE,0.317647058823529,0.234596379495488,0.665403620504512,4
"7054",7054,3,3,0.9,31,18,-0.473882108574307,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7055",7055,3,3,0.9,26,28,0.0669394826751093,14,3,1,2,FALSE,3,5,FALSE,0.0692307692307692,0.234596379495488,0.665403620504512,3
"7056",7056,2,3,0.9,17,17,0,9,3,1,2,FALSE,4,5,FALSE,0,0.234596379495488,0.665403620504512,3
"7057",7057,3,3,0.9,29,26,-0.0977268908027551,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7058",7058,1,3,0.9,11,24,0.724469651688987,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7059",7059,3,3,0.9,29,29,0,14,3,1,2,FALSE,3,5,FALSE,0,0.234596379495488,0.665403620504512,3
"7060",7060,2,3,0.9,16,30,0.580817995586026,9,3,1,2,FALSE,4,5,FALSE,0.787500000000001,0.806690907825169,0.0933090921748307,5
"7061",7061,1,3,0.9,9,28,1.06471073699243,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7062",7062,2,3,0.9,16,18,0.106609735058258,9,3,1,2,FALSE,4,5,FALSE,0.1125,0.234596379495488,0.665403620504512,3
"7063",7063,3,3,0.9,31,29,-0.0598184952109102,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7064",7064,3,3,0.9,34,25,-0.272117555910669,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7065",7065,1,3,0.9,6,32,1.58923520511658,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7066",7066,2,3,0.9,14,20,0.326215736454024,9,3,1,2,FALSE,4,5,FALSE,0.385714285714286,0.234596379495488,0.665403620504512,4
"7067",7067,1,3,0.9,14,24,0.496436886313891,4,3,1,2,FALSE,6,5,FALSE,0.642857142857143,0.806690907825169,0.0933090921748307,4
"7068",7068,3,3,0.9,29,29,0,14,3,1,2,FALSE,3,5,FALSE,0,0.234596379495488,0.665403620504512,3
"7069",7069,1,3,0.9,11,22,0.641853886172395,4,3,1,2,FALSE,6,5,FALSE,0.900000000000001,0.806690907825169,0.0933090921748307,5
"7070",7070,2,3,0.9,22,17,-0.228841572428848,9,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"7071",7071,2,3,0.9,17,19,0.100643525779688,9,3,1,2,FALSE,4,5,FALSE,0.105882352941177,0.234596379495488,0.665403620504512,3
"7072",7072,1,3,0.9,19,23,0.1735109271118,4,3,1,2,FALSE,6,5,FALSE,0.189473684210527,0.234596379495488,0.665403620504512,3
"7073",7073,2,3,0.9,24,32,0.262364264467491,9,3,1,2,FALSE,4,5,FALSE,0.3,0.234596379495488,0.665403620504512,4
"7074",7074,1,3,0.9,11,34,1.05842140808486,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7075",7075,3,3,0.9,35,34,-0.0260506771999425,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7076",7076,1,3,0.9,10,22,0.732367893713227,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7077",7077,2,3,0.9,33,24,-0.281639757995818,9,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"7078",7078,3,3,0.9,31,32,0.0286188053056527,14,3,1,2,FALSE,3,5,FALSE,0.0290322580645161,0.234596379495488,0.665403620504512,3
"7079",7079,3,3,0.9,19,27,0.321320431600611,14,3,1,2,FALSE,3,5,FALSE,0.378947368421053,0.234596379495488,0.665403620504512,4
"7080",7080,2,3,0.9,27,30,0.0953101798043247,9,3,1,2,FALSE,4,5,FALSE,0.0999999999999999,0.234596379495488,0.665403620504512,3
"7081",7081,3,3,0.9,23,24,0.0383842430083153,14,3,1,2,FALSE,3,5,FALSE,0.0391304347826087,0.234596379495488,0.665403620504512,3
"7082",7082,3,3,0.9,29,21,-0.285385860191431,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7083",7083,2,3,0.9,23,36,0.411245471023664,9,3,1,2,FALSE,4,5,FALSE,0.508695652173913,0.234596379495488,0.665403620504512,4
"7084",7084,1,3,0.9,7,23,1.11748077297249,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7085",7085,3,3,0.9,37,24,-0.38011351691075,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7086",7086,2,3,0.9,25,26,0.0353671438372913,9,3,1,2,FALSE,4,5,FALSE,0.036,0.234596379495488,0.665403620504512,3
"7087",7087,2,3,0.9,13,30,0.777912447187655,9,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,5
"7088",7088,3,3,0.9,35,31,-0.108540168575206,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7089",7089,1,3,0.9,13,18,0.297251523467932,4,3,1,2,FALSE,6,5,FALSE,0.346153846153847,0.234596379495488,0.665403620504512,4
"7090",7090,2,3,0.9,25,28,0.102556588325092,9,3,1,2,FALSE,4,5,FALSE,0.108,0.234596379495488,0.665403620504512,3
"7091",7091,3,3,0.9,28,28,0,14,3,1,2,FALSE,3,5,FALSE,0,0.234596379495488,0.665403620504512,3
"7092",7092,1,3,0.9,10,30,1.02961941718116,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7093",7093,2,3,0.9,26,21,-0.190043602887865,9,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"7094",7094,2,3,0.9,25,19,-0.243346258631729,9,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"7095",7095,3,3,0.9,31,18,-0.473882108574307,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7096",7096,1,3,0.9,10,25,0.854415328156068,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7097",7097,2,3,0.9,23,28,0.178691788743376,9,3,1,2,FALSE,4,5,FALSE,0.195652173913043,0.234596379495488,0.665403620504512,3
"7098",7098,1,3,0.9,9,25,0.955511445027436,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7099",7099,3,3,0.9,28,26,-0.0664450994081526,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7100",7100,1,3,0.9,10,23,0.774727167552368,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7101",7101,2,3,0.9,15,28,0.576613364303994,9,3,1,2,FALSE,4,5,FALSE,0.78,0.806690907825169,0.0933090921748307,5
"7102",7102,1,3,0.9,10,27,0.928219302739429,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7103",7103,3,3,0.9,38,20,-0.555676189931343,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7104",7104,2,3,0.9,23,22,-0.0399166074054424,9,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"7105",7105,3,3,0.9,35,18,-0.574729425745471,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7106",7106,1,3,0.9,8,31,1.27745558108574,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7107",7107,2,3,0.9,24,16,-0.356674943938732,9,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,2
"7108",7108,1,3,0.9,9,26,0.993251773010283,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7109",7109,2,3,0.9,18,18,0,9,3,1,2,FALSE,4,5,FALSE,0,0.234596379495488,0.665403620504512,3
"7110",7110,1,3,0.9,9,33,1.22377543162212,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7111",7111,2,3,0.9,30,18,-0.446287102628419,9,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,2
"7112",7112,1,3,0.9,8,24,1.02961941718116,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7113",7113,3,3,0.9,32,19,-0.455115016751985,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7114",7114,1,3,0.9,9,28,1.06471073699243,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7115",7115,3,3,0.9,40,20,-0.59783700075562,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7116",7116,2,3,0.9,18,22,0.182321556793955,9,3,1,2,FALSE,4,5,FALSE,0.2,0.234596379495488,0.665403620504512,3
"7117",7117,1,3,0.9,11,18,0.452811228705363,4,3,1,2,FALSE,6,5,FALSE,0.572727272727273,0.806690907825169,0.0933090921748307,4
"7118",7118,1,3,0.9,13,22,0.484323683020484,4,3,1,2,FALSE,6,5,FALSE,0.623076923076923,0.806690907825169,0.0933090921748307,4
"7119",7119,2,3,0.9,18,24,0.262364264467491,9,3,1,2,FALSE,4,5,FALSE,0.3,0.234596379495488,0.665403620504512,4
"7120",7120,3,3,0.9,20,22,0.0861776962410524,14,3,1,2,FALSE,3,5,FALSE,0.0900000000000001,0.234596379495488,0.665403620504512,3
"7121",7121,1,3,0.9,12,27,0.75377180237638,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7122",7122,1,3,0.9,6,25,1.34807314829969,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7123",7123,2,3,0.9,18,28,0.405465108108164,9,3,1,2,FALSE,4,5,FALSE,0.499999999999999,0.234596379495488,0.665403620504512,4
"7124",7124,3,3,0.9,35,23,-0.368995428326773,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7125",7125,1,3,0.9,7,17,0.826678573184468,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7126",7126,3,3,0.9,28,27,-0.0326707822895487,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7127",7127,1,3,0.9,9,23,0.8754687373539,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7128",7128,3,3,0.9,28,20,-0.297251523467932,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7129",7129,3,3,0.9,28,31,0.0920581444179476,14,3,1,2,FALSE,3,5,FALSE,0.0964285714285715,0.234596379495488,0.665403620504512,3
"7130",7130,1,3,0.9,10,13,0.2390169004705,4,3,1,2,FALSE,6,5,FALSE,0.27,0.234596379495488,0.665403620504512,4
"7131",7131,1,3,0.9,9,28,1.06471073699243,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7132",7132,2,3,0.9,24,29,0.171850256926659,9,3,1,2,FALSE,4,5,FALSE,0.1875,0.234596379495488,0.665403620504512,3
"7133",7133,1,3,0.9,8,19,0.805359171166873,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7134",7134,3,3,0.9,34,32,-0.0543940720657987,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7135",7135,2,3,0.9,19,26,0.286365416567034,9,3,1,2,FALSE,4,5,FALSE,0.331578947368421,0.234596379495488,0.665403620504512,4
"7136",7136,3,3,0.9,24,23,-0.0382212128201979,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7137",7137,2,3,0.9,22,23,0.040094457201878,9,3,1,2,FALSE,4,5,FALSE,0.0409090909090908,0.234596379495488,0.665403620504512,3
"7138",7138,1,3,0.9,13,23,0.526093095896779,4,3,1,2,FALSE,6,5,FALSE,0.692307692307692,0.806690907825169,0.0933090921748307,4
"7139",7139,3,3,0.9,33,18,-0.526093095896779,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7140",7140,1,3,0.9,12,25,0.680568398353085,4,3,1,2,FALSE,6,5,FALSE,0.975,0.806690907825169,0.0933090921748307,5
"7141",7141,3,3,0.9,26,23,-0.109643177449827,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7142",7142,2,3,0.9,17,24,0.315240016515439,9,3,1,2,FALSE,4,5,FALSE,0.370588235294118,0.234596379495488,0.665403620504512,4
"7143",7143,1,3,0.9,7,25,1.19824212961695,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7144",7144,2,3,0.9,20,32,0.431782416425538,9,3,1,2,FALSE,4,5,FALSE,0.54,0.806690907825169,0.0933090921748307,4
"7145",7145,1,3,0.9,8,33,1.33828514193353,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7146",7146,2,3,0.9,23,31,0.272347708451674,9,3,1,2,FALSE,4,5,FALSE,0.313043478260869,0.234596379495488,0.665403620504512,4
"7147",7147,1,3,0.9,15,20,0.262364264467491,4,3,1,2,FALSE,6,5,FALSE,0.3,0.234596379495488,0.665403620504512,4
"7148",7148,2,3,0.9,21,21,0,9,3,1,2,FALSE,4,5,FALSE,0,0.234596379495488,0.665403620504512,3
"7149",7149,1,3,0.9,15,33,0.732367893713227,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7150",7150,2,3,0.9,13,22,0.484323683020484,9,3,1,2,FALSE,4,5,FALSE,0.623076923076923,0.806690907825169,0.0933090921748307,4
"7151",7151,3,3,0.9,32,27,-0.151549898127201,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7152",7152,1,3,0.9,13,19,0.347401307153403,4,3,1,2,FALSE,6,5,FALSE,0.415384615384615,0.234596379495488,0.665403620504512,4
"7153",7153,1,3,0.9,9,20,0.741937344729377,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7154",7154,2,3,0.9,16,27,0.481654246465711,9,3,1,2,FALSE,4,5,FALSE,0.61875,0.806690907825169,0.0933090921748307,4
"7155",7155,3,3,0.9,21,25,0.158224005214894,14,3,1,2,FALSE,3,5,FALSE,0.171428571428571,0.234596379495488,0.665403620504512,3
"7156",7156,2,3,0.9,26,29,0.0988005847440935,9,3,1,2,FALSE,4,5,FALSE,0.103846153846154,0.234596379495488,0.665403620504512,3
"7157",7157,1,3,0.9,7,33,1.46853245935686,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7158",7158,2,3,0.9,19,22,0.132873281379973,9,3,1,2,FALSE,4,5,FALSE,0.142105263157894,0.234596379495488,0.665403620504512,3
"7159",7159,2,3,0.9,23,32,0.301713603256039,9,3,1,2,FALSE,4,5,FALSE,0.352173913043479,0.234596379495488,0.665403620504512,4
"7160",7160,3,3,0.9,33,36,0.0786431273191131,14,3,1,2,FALSE,3,5,FALSE,0.0818181818181818,0.234596379495488,0.665403620504512,3
"7161",7161,1,3,0.9,15,17,0.113328685307003,4,3,1,2,FALSE,6,5,FALSE,0.12,0.234596379495488,0.665403620504512,3
"7162",7162,3,3,0.9,24,23,-0.0382212128201979,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7163",7163,1,3,0.9,11,28,0.871673666385348,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"7164",7164,3,3,0.9,24,32,0.262364264467491,14,3,1,2,FALSE,3,5,FALSE,0.3,0.234596379495488,0.665403620504512,4
"7165",7165,3,3,0.9,25,17,-0.339677367570161,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7166",7166,1,3,0.9,8,27,1.1434263044579,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7167",7167,3,3,0.9,28,26,-0.0664450994081526,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7168",7168,2,3,0.9,21,29,0.294799540220645,9,3,1,2,FALSE,4,5,FALSE,0.342857142857143,0.234596379495488,0.665403620504512,4
"7169",7169,3,3,0.9,22,28,0.219500560035709,14,3,1,2,FALSE,3,5,FALSE,0.245454545454546,0.234596379495488,0.665403620504512,3
"7170",7170,1,3,0.9,8,25,1.06901181889182,4,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"7171",7171,3,3,0.9,25,12,-0.631111789640493,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
"7172",7172,3,3,0.9,29,22,-0.244930905499117,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7173",7173,2,3,0.9,17,23,0.275847614804778,9,3,1,2,FALSE,4,5,FALSE,0.317647058823529,0.234596379495488,0.665403620504512,4
"7174",7174,3,3,0.9,28,23,-0.175204089025091,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7175",7175,2,3,0.9,20,27,0.273836665629728,9,3,1,2,FALSE,4,5,FALSE,0.315,0.234596379495488,0.665403620504512,4
"7176",7176,3,3,0.9,34,28,-0.172953806790355,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,3
"7177",7177,1,3,0.9,10,15,0.371563556432483,4,3,1,2,FALSE,6,5,FALSE,0.45,0.234596379495488,0.665403620504512,4
"7178",7178,3,3,0.9,34,20,-0.462969602588356,14,3,1,2,FALSE,3,5,FALSE,NA,NA,NA,2
